Unnamed: 0,brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
677,Lenovo,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,4,Gaming,0,No,No,59490.0,4,92.0,10
542,DELL,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,2,Casual,0,No,No,122410.0,3,0.0,0
498,DELL,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,99990.0,3,0.0,0
685,HP,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,32-bit,0,Casual,0,No,No,48990.0,4,17.0,1
749,ASUS,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,92990.0,4,25.0,4
536,ASUS,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,4,Gaming,0,No,No,98990.0,4,348.75,45
133,DELL,Intel,Core i3,11,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,0,No,No,42190.0,3,250.0,21
298,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,No,65990.0,4,10.0,0
126,DELL,Intel,Core i3,10,4,DDR4,512,0,Windows,64-bit,0,Casual,0,No,No,41790.0,3,0.0,0
305,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,53400.0,4,46.0,6
61,Lenovo,Intel,Core i3,10,4,DDR4,256,0,Windows,64-bit,0,Casual,1,No,Yes,40200.0,3,48.0,1
462,ASUS,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,No,49990.0,3,22.0,2
182,DELL,Intel,Core i3,11,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,43590.0,3,0.0,0
645,acer,AMD,Ryzen 3,0,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,36990.0,4,11.0,2
79,DELL,Intel,Core i3,10,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,39990.0,4,44.0,2
449,DELL,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,2,Casual,1,No,No,62490.0,3,157.0,20
59,DELL,Intel,Core i3,11,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,44427.0,3,0.0,0
693,HP,AMD,Ryzen 5,0,16,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,63990.0,4,90.0,13
370,MSI,Intel,Core i5,8,8,DDR5,512,0,Windows,32-bit,6,Casual,0,No,No,149990.0,4,10.0,3
526,Lenovo,Intel,Core i7,10,16,DDR4,512,0,Windows,32-bit,2,Casual,0,No,No,154947.5,3,0.0,0
363,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,Yes,Yes,114999.0,3,0.0,0
290,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,0,Casual,1,No,Yes,77990.0,4,17.0,2
517,Lenovo,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,154947.5,3,0.0,0
722,HP,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,51890.0,4,348.75,45
564,ASUS,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,6,Casual,1,No,No,131500.0,3,0.0,0
118,HP,Intel,Core i3,11,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,47990.0,4,348.75,45
276,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,Yes,79990.0,4,23.0,2
209,DELL,Intel,Core i5,11,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,55990.0,3,3.0,0
478,DELL,Intel,Core i7,8,16,DDR4,256,0,Windows,64-bit,4,Casual,1,No,Yes,87990.0,4,120.0,21
18,HP,Intel,Celeron Dual,0,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,32490.0,4,58.0,6
229,ASUS,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,47990.0,4,35.0,2
172,DELL,Intel,Core i3,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,0,No,No,45490.0,4,207.0,16
729,DELL,AMD,Ryzen 5,0,8,DDR4,256,1024,Windows,64-bit,0,Casual,0,No,No,49490.0,4,31.0,3
661,HP,AMD,Ryzen 3,0,8,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,Yes,41999.0,4,348.75,45
793,acer,AMD,Ryzen 7,0,16,DDR4,256,1024,Windows,64-bit,6,Casual,1,No,No,89990.0,4,272.0,36
393,Avita,Intel,Core i5,7,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,65556.0,3,0.0,0
655,DELL,AMD,Ryzen 3,0,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,52632.0,3,0.0,0
32,ASUS,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,37990.0,4,284.0,39
372,DELL,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,79500.0,4,10.0,1
581,ASUS,Intel,Core i7,11,16,DDR4,256,1024,Windows,32-bit,0,ThinNlight,0,No,No,82500.0,3,0.0,0
179,DELL,Intel,Core i3,10,4,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,No,44690.0,4,9.0,0
441,acer,Intel,Core i5,10,8,DDR4,0,1024,Windows,64-bit,2,Casual,1,No,No,56491.0,3,30.0,6
230,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,32-bit,0,ThinNlight,2,No,Yes,48490.0,4,126.0,13
628,acer,Intel,Pentium Quad,0,4,DDR4,256,0,Windows,64-bit,0,Casual,1,No,No,30990.0,4,348.75,45
317,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,2,Casual,1,No,Yes,70990.0,4,11.0,3
768,ASUS,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,32-bit,4,Casual,0,No,No,79990.0,3,0.0,0
103,Lenovo,Intel,Core i3,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,Yes,No,54990.0,4,245.0,34
131,Lenovo,Intel,Core i3,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,35990.0,4,348.75,45
763,HP,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,32-bit,0,Casual,0,Yes,No,109000.0,3,0.0,0
740,ASUS,AMD,Ryzen 7,0,16,DDR4,512,0,Windows,32-bit,4,Gaming,0,No,No,76990.0,4,22.0,3
662,DELL,AMD,Ryzen 5,0,8,DDR4,256,0,Windows,64-bit,0,Casual,1,No,Yes,41990.0,4,348.75,45
502,HP,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,Yes,90190.0,4,6.0,1
353,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,4,Gaming,0,No,No,69899.0,4,348.75,37
520,MSI,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,2,Casual,1,No,No,104990.0,4,85.0,9
524,ASUS,Intel,Core i7,11,16,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,0,No,No,94990.0,3,0.0,0
161,acer,Intel,Core i3,11,4,DDR4,0,1024,Windows,32-bit,0,Casual,0,No,No,36999.0,3,0.0,0
13,ASUS,Intel,Celeron Dual,0,4,DDR4,0,512,Windows,64-bit,0,Casual,0,No,No,22990.0,3,0.0,0
604,APPLE,M1,M1,10,16,DDR4,256,0,Mac,64-bit,0,Casual,1,No,No,104990.0,4,45.0,4
14,ASUS,Intel,Core i3,11,4,DDR4,256,0,Windows,64-bit,0,Casual,0,No,No,35990.0,3,0.0,0
153,ASUS,Intel,Celeron Dual,0,4,LPDDR4,0,512,Windows,32-bit,0,Casual,0,No,No,24990.0,4,348.75,45
753,Lenovo,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,60990.0,4,348.75,45
138,Lenovo,Intel,Core i3,10,8,DDR4,0,1024,Windows,32-bit,0,Casual,0,No,No,38990.0,3,0.0,0
22,HP,Intel,Core i3,7,4,DDR4,0,1024,Windows,64-bit,0,Casual,0,No,No,32955.0,4,311.0,27
663,DELL,AMD,Ryzen 5,0,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,44490.0,4,14.0,1
592,ASUS,Intel,Core i9,11,16,DDR4,1024,0,Windows,64-bit,6,Gaming,1,No,No,139990.0,3,0.0,0
283,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,6,Casual,1,No,No,84990.0,5,5.0,0
671,HP,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,49970.0,4,193.0,28
91,ASUS,Intel,Core i3,11,8,LPDDR4X,512,0,Windows,32-bit,0,Casual,1,Yes,Yes,51990.0,4,6.0,2
405,ASUS,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Gaming,1,No,Yes,77990.0,4,202.0,26
217,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,2,No,Yes,52990.0,4,300.0,24
57,HP,Intel,Core i3,11,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,Yes,44900.0,4,348.75,45
306,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,74500.0,4,45.0,5
779,ASUS,AMD,Ryzen 7,0,4,DDR5,1024,0,Windows,32-bit,4,Casual,1,No,No,114990.0,3,0.0,0
188,ASUS,Intel,Celeron Dual,0,4,LPDDR4,0,512,Windows,64-bit,0,Casual,0,No,No,18990.0,3,197.0,25
597,MSI,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,4,Casual,0,No,No,109590.0,4,5.0,2
82,DELL,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,Casual,1,No,No,48500.0,3,0.0,0
528,Lenovo,Intel,Core i7,10,16,LPDDR3,512,0,Windows,64-bit,0,ThinNlight,0,No,No,154947.5,3,0.0,0
549,HP,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,4,Casual,0,No,No,116990.0,3,0.0,0
149,HP,Intel,Core i3,10,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,36490.0,3,348.75,45
782,HP,AMD,Ryzen 7,0,4,DDR4,1024,0,Windows,64-bit,8,Casual,1,No,No,154947.5,4,17.0,2
684,HP,AMD,Ryzen 5,0,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,67500.0,4,196.0,19
686,ASUS,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,62450.0,4,172.0,36
344,MSI,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,55990.0,3,0.0,0
771,Lenovo,AMD,Ryzen 7,0,16,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,73400.0,3,0.0,0
365,acer,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,Yes,No,109999.0,3,0.0,0
284,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,72500.0,4,40.0,3
326,HP,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,55990.0,4,30.0,4
139,ASUS,Intel,Core i3,10,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,No,34990.0,3,348.75,45
412,DELL,Intel,Core i5,11,8,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,0,No,No,74190.0,4,21.0,3
719,Lenovo,AMD,Ryzen 5,0,4,DDR4,512,0,Windows,32-bit,0,Casual,1,No,No,59900.0,3,3.0,0
586,acer,Intel,Core i7,11,16,DDR4,512,1024,Windows,32-bit,6,Casual,1,No,No,119990.0,4,342.0,45
134,DELL,Intel,Core i3,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,39490.0,4,348.75,45
74,ASUS,Intel,Core i3,11,4,DDR4,256,0,Windows,32-bit,0,Casual,0,No,No,48490.0,3,0.0,0
383,Lenovo,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,59999.0,4,22.0,3
396,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,2,Casual,1,Yes,Yes,86999.0,4,3.0,0
559,Lenovo,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,0,Casual,1,Yes,Yes,102990.0,4,16.0,2
318,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,64990.0,4,125.0,11
135,HP,Intel,Core i3,11,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,43690.0,4,348.75,45
35,Lenovo,Intel,Core i3,10,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,37990.0,4,286.0,36
810,ASUS,AMD,Ryzen 9,0,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,No,No,121990.0,3,0.0,0
299,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,32-bit,0,Casual,1,No,Yes,72990.0,4,76.0,14
336,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,0,No,No,113590.0,3,0.0,0
622,APPLE,M1,M1,10,16,DDR4,1024,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,42.0,8
168,DELL,Intel,Core i3,10,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,0,No,No,40390.0,3,83.0,15
482,Avita,Intel,Core i7,8,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,73990.0,3,0.0,0
565,ASUS,Intel,Core i7,10,16,LPDDR3,1024,0,Windows,64-bit,0,Casual,0,No,No,154947.5,5,3.0,0
335,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,88990.0,3,19.0,2
183,DELL,Intel,Core i3,10,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,41390.0,4,56.0,7
614,APPLE,M1,M1,10,16,DDR4,512,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,42.0,8
267,DELL,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,69490.0,3,0.0,0
301,MSI,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,4,Casual,2,No,No,74990.0,3,0.0,0
108,DELL,Intel,Core i3,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,No,60790.0,4,10.0,1
476,DELL,Intel,Core i5,8,8,DDR4,0,2048,Windows,64-bit,2,Casual,1,No,Yes,62317.0,4,348.75,45
186,DELL,Intel,Core i3,11,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,39990.0,3,170.0,11
807,HP,AMD,Ryzen 9,0,4,DDR4,1024,0,Windows,64-bit,8,Casual,1,No,Yes,141990.0,3,0.0,0
113,Lenovo,Intel,Core i3,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,2,No,Yes,42990.0,4,348.75,45
425,acer,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,2,ThinNlight,1,No,No,61990.0,4,73.0,21
132,DELL,Intel,Core i3,11,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,0,No,No,42490.0,4,276.0,40
50,DELL,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,0,No,No,41990.0,4,216.0,21
202,HP,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,0,ThinNlight,0,No,No,55990.0,4,348.75,45
8,Lenovo,Intel,Core i5,10,4,DDR4,0,1024,Windows,32-bit,0,Casual,0,No,No,49999.0,3,0.0,0
732,ASUS,AMD,Ryzen 5,0,8,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,No,54990.0,4,49.0,6
282,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,59990.0,4,26.0,4
275,Lenovo,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,2,Casual,1,No,Yes,57500.0,3,0.0,0
389,DELL,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,70190.0,3,6.0,3
675,Lenovo,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,52990.0,4,39.0,5
760,Lenovo,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,No,78990.0,4,6.0,0
122,ASUS,Intel,Core i3,10,4,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,41490.0,4,348.75,45
409,ASUS,Intel,Core i5,10,8,DDR4,1024,0,Windows,64-bit,4,Casual,0,No,No,82990.0,4,348.75,45
190,HP,Intel,Celeron Dual,0,4,DDR4,0,512,Windows,64-bit,0,Casual,0,No,No,26470.0,3,232.0,23
167,ASUS,Intel,Celeron Dual,0,4,LPDDR4,0,512,Windows,32-bit,0,Casual,0,No,No,23990.0,4,348.75,45
573,HP,Intel,Core i7,11,16,DDR4,1024,0,Windows,64-bit,6,Casual,1,No,Yes,136990.0,3,0.0,0
221,Lenovo,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,No,52990.0,3,0.0,0
727,Lenovo,AMD,Ryzen 5,0,4,LPDDR4X,1024,0,Windows,64-bit,0,ThinNlight,3,Yes,Yes,81978.0,3,0.0,0
458,DELL,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,54990.0,3,348.75,28
104,ASUS,Intel,Core i3,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,44990.0,4,348.75,45
515,MSI,Intel,Core i7,11,16,DDR4,512,0,Windows,64-bit,0,Casual,0,No,No,64990.0,4,33.0,5
506,MSI,Intel,Core i7,11,16,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,No,No,89990.0,3,0.0,0
459,HP,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,4,Gaming,1,No,Yes,71990.0,4,127.0,20
341,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,70799.0,4,98.0,6
471,DELL,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,Yes,58990.0,4,114.0,9
579,MSI,Intel,Core i7,10,8,DDR4,256,1024,Windows,64-bit,4,Casual,2,No,No,63990.0,4,348.75,45
201,DELL,Intel,Core i5,10,8,LPDDR4,0,512,DOS,32-bit,0,ThinNlight,1,No,No,139990.0,3,0.0,0
410,ASUS,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Casual,1,No,No,87990.0,3,0.0,0
584,ASUS,Intel,Core i7,8,16,DDR4,256,1024,Windows,64-bit,0,ThinNlight,0,No,No,98912.0,3,0.0,0
744,Lenovo,AMD,Ryzen 7,0,16,DDR4,512,0,Windows,64-bit,4,Casual,1,No,Yes,99990.0,4,26.0,1
123,HP,Intel,Core i3,11,4,DDR4,512,0,Windows,32-bit,0,ThinNlight,1,No,No,50990.0,3,0.0,0
408,APPLE,Intel,Core i5,10,16,LPDDR4X,1024,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,91.0,5
780,acer,AMD,Ryzen 7,0,4,DDR4,1024,0,Windows,64-bit,4,Casual,1,No,No,99990.0,3,0.0,0
251,MSI,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,55490.0,3,8.0,1
576,ASUS,Intel,Core i7,10,16,LPDDR3,2048,0,Windows,64-bit,0,Casual,0,No,No,154947.5,3,0.0,0
774,MSI,AMD,Ryzen 7,0,16,DDR4,1024,0,Windows,64-bit,8,Casual,1,No,No,99990.0,4,108.0,24
159,Lenovo,Intel,Core i3,10,8,DDR4,0,1024,Windows,32-bit,0,Casual,0,No,No,38999.0,3,7.0,2
142,DELL,Intel,Core i3,10,4,DDR4,0,1024,Windows,32-bit,0,Casual,0,No,No,40890.0,4,348.75,45
682,HP,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,58990.0,4,348.75,45
529,Lenovo,Intel,Core i7,11,16,DDR4,512,0,Windows,32-bit,0,Casual,0,No,No,110999.0,3,0.0,0
239,ASUS,Intel,Core i5,11,16,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,65990.0,3,0.0,0
751,ASUS,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,56990.0,3,0.0,0
805,ASUS,AMD,Ryzen 9,0,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,Yes,Yes,124990.0,5,3.0,0
667,DELL,AMD,Ryzen 5,0,4,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,44390.0,4,276.0,24
585,acer,Intel,Core i7,11,16,DDR4,512,1024,Windows,64-bit,4,Casual,1,No,No,92990.0,4,214.0,37
794,acer,AMD,Ryzen 7,0,16,DDR4,256,1024,Windows,64-bit,4,Casual,0,No,No,81990.0,4,141.0,24
52,ASUS,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,Casual,1,No,No,38490.0,3,19.0,3
711,MSI,AMD,Ryzen 5,0,4,DDR4,512,0,Windows,64-bit,0,Casual,0,No,No,54990.0,4,348.75,45
156,ASUS,Intel,Core i3,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,0,No,No,38000.0,4,7.0,0
259,HP,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,0,ThinNlight,1,No,Yes,59999.0,4,4.0,1
394,Avita,Intel,Core i5,8,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,44990.0,3,17.0,3
514,DELL,Intel,Core i7,11,16,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,135300.0,5,5.0,2
605,APPLE,M1,M1,10,8,DDR4,256,0,Mac,64-bit,0,Casual,1,No,No,85990.0,4,348.75,45
136,ASUS,Intel,Core i3,10,4,DDR4,0,1024,Windows,64-bit,0,Casual,1,No,No,35990.0,3,17.0,0
345,ASUS,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,53190.0,4,11.0,0
23,HP,Intel,Core i5,7,4,DDR4,0,1024,Windows,32-bit,2,Casual,0,No,No,46200.0,4,47.0,7
466,ASUS,Intel,Core i5,11,8,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,No,64990.0,3,0.0,0
291,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,Casual,1,Yes,No,105990.0,4,59.0,11
25,Lenovo,Intel,Core i3,10,8,DDR4,256,0,Windows,32-bit,0,ThinNlight,2,No,Yes,37990.0,4,348.75,45
804,ASUS,AMD,Ryzen 9,0,4,LPDDR4X,1024,0,Windows,64-bit,4,Casual,1,Yes,No,114990.0,4,14.0,1
633,ASUS,Intel,Pentium Quad,0,4,DDR4,0,1024,Windows,64-bit,0,Casual,1,No,No,25990.0,3,348.75,45
293,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,55490.0,4,337.0,27
654,DELL,AMD,Ryzen 3,0,8,DDR4,0,1024,Windows,64-bit,0,ThinNlight,0,No,No,37390.0,4,38.0,5
360,DELL,Intel,Core i5,11,8,DDR4,512,0,Windows,32-bit,2,Casual,0,No,No,73519.0,3,0.0,0
424,Lenovo,Intel,Core i5,8,8,DDR4,0,1024,Windows,64-bit,4,Casual,1,No,No,56990.0,4,21.0,5
407,APPLE,Intel,Core i5,10,16,LPDDR4X,1024,0,Mac,64-bit,0,Casual,1,No,No,154947.5,4,31.0,3
796,ASUS,AMD,Ryzen 9,0,16,DDR4,1024,0,Windows,64-bit,6,Casual,1,No,No,135990.0,3,0.0,0
546,ASUS,Intel,Core i7,10,16,DDR4,1024,0,Windows,64-bit,6,Casual,1,Yes,No,154947.5,4,9.0,0
391,Avita,Intel,Core i5,7,8,DDR4,512,0,Windows,64-bit,0,ThinNlight,0,No,No,65556.0,3,0.0,0
742,ASUS,AMD,Ryzen 7,0,8,DDR4,512,0,Windows,64-bit,4,Casual,0,No,No,71990.0,4,144.0,16
737,ASUS,AMD,Ryzen 5,0,4,DDR4,256,1024,Windows,64-bit,0,Casual,1,No,Yes,62990.0,4,165.0,34
150,ASUS,Intel,Core i3,10,4,DDR4,0,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,38990.0,4,348.75,45
73,Lenovo,Intel,Core i3,10,4,DDR4,256,0,Windows,32-bit,0,Casual,0,No,No,41990.0,3,3.0,0
669,Lenovo,AMD,Ryzen 5,0,8,DDR4,512,0,Windows,64-bit,4,Gaming,1,No,Yes,56990.0,4,162.0,15
799,ASUS,AMD,Ryzen 9,0,16,DDR4,1024,0,Windows,64-bit,4,Casual,0,No,No,114990.0,4,28.0,4
352,ASUS,Intel,Core i5,11,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,0,No,No,84990.0,3,0.0,0
184,DELL,Intel,Core i3,10,4,DDR4,256,1024,Windows,64-bit,0,ThinNlight,1,No,Yes,44290.0,3,0.0,0
487,MSI,Intel,Core i7,10,16,DDR4,512,0,Windows,64-bit,4,Casual,2,No,No,79990.0,4,348.75,45
767,Lenovo,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,106990.0,3,0.0,0
312,MSI,Intel,Core i5,10,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,No,56490.0,4,348.75,45
20,ASUS,Intel,Celeron Dual,0,4,DDR4,256,0,Windows,64-bit,0,Casual,0,No,No,29890.0,4,7.0,0
612,APPLE,M1,M1,10,16,DDR4,512,0,Mac,64-bit,0,Casual,1,No,No,128990.0,4,45.0,4
47,DELL,Intel,Core i3,11,8,DDR4,256,0,Windows,64-bit,0,ThinNlight,1,No,No,42990.0,4,17.0,2
755,HP,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,4,Casual,1,No,No,90990.0,4,273.0,40
491,ASUS,Intel,Core i7,11,8,DDR4,512,0,Windows,64-bit,0,Casual,1,No,Yes,77990.0,4,21.0,5
404,ASUS,Intel,Core i5,11,8,DDR4,1024,0,Windows,64-bit,4,Gaming,0,No,No,75990.0,4,348.75,45
606,APPLE,M1,M1,10,16,DDR4,512,0,Mac,64-bit,0,Casual,1,No,No,149990.0,4,348.75,45
560,ASUS,Intel,Core i7,11,16,LPDDR4X,1024,0,Windows,64-bit,0,Casual,1,Yes,No,119990.0,4,8.0,1
674,acer,AMD,Ryzen 5,0,8,LPDDR4X,512,0,Windows,64-bit,0,ThinNlight,1,No,No,53990.0,4,7.0,0
803,ASUS,AMD,Ryzen 9,0,4,DDR4,1024,0,Windows,64-bit,0,Casual,1,No,No,104990.0,4,14.0,2
600,APPLE,M1,M1,10,8,DDR4,256,0,Mac,64-bit,0,Casual,1,No,No,112990.0,4,348.75,45
758,HP,AMD,Ryzen 7,0,4,DDR4,512,0,Windows,64-bit,0,ThinNlight,1,No,Yes,57999.0,4,44.0,5
721,DELL,AMD,Ryzen 5,0,4,DDR4,512,0,Windows,64-bit,0,Casual,1,Yes,Yes,75500.0,3,0.0,0
62,Lenovo,Intel,Core i3,10,4,DDR4,256,0,Windows,32-bit,0,Casual,0,No,No,40990.0,3,3.0,0
532,MSI,Intel,Core i7,9,8,DDR4,512,0,Windows,64-bit,4,Casual,2,No,No,66990.0,4,348.75,45
